neighborhood,building_id,algorithm,distance_meters,time_minutes,time_seconds,num_traffic_signals,num_crossings,safety_penalties,total_cost,detour_factor,straight_line_distance,num_path_nodes,avg_walking_speed_kmh,signal_density_per_100m,nodes_expanded_forward,nodes_expanded_backward,edges_scanned_forward,edges_scanned_backward,expansions_total,edges_scanned_total
neighborhoodB,368172786,safest path,2398.814761433685,30.83959139191732,1850.3754835150392,5,0,3210.0,5608.814761433682,1.5290656671289045,1568.810818921787,125,4.667016623435001,0.2084362694604931,715,577,1712,1436,1292,3148
neighborhoodB,368172786,fastest path,2044.1294748424807,28.056992611006546,1683.4195566603928,6,0,13550.0,1683.4195566603928,1.302980225651026,1568.810818921787,112,4.371379719522578,0.293523481454733,783,519,1852,1322,1302,3174
neighborhoodB,368172789,shortest path,1945.5470185733557,26.801006267580068,1608.060376054804,6,0,5490.0,1945.5470185733557,1.3106503694667517,1484.4134361820052,90,4.355538741678055,0.3083965559670577,414,348,988,900,762,1888
neighborhoodB,368172789,few_traffic_lights path,2035.846953378582,26.743475303308077,1604.6085181984847,3,2,6210.0,1612.5464336825034,1.3714824345802843,1484.4134361820052,88,4.567499766479687,0.14735881766659137,2227,1109,5040,2676,3336,7716
neighborhoodB,368172789,safest path,2286.9591434232193,29.541640966343966,1772.498457980638,5,0,3300.0,5586.959143423218,1.5406483717268196,1484.4134361820052,122,4.644885799056375,0.21863092807665047,697,594,1671,1478,1291,3149
neighborhoodB,368172789,fastest path,1989.7279222847596,26.692943867301423,1601.5766320380853,5,0,5720.0,1601.5766320380853,1.340413576019934,1484.4134361820052,98,4.472480664949411,0.251290638483809,735,490,1737,1250,1225,2987
neighborhoodB,368172792,shortest path,1801.8367691716567,25.028915275387714,1501.7349165232629,6,0,6280.0,1801.8367691716567,1.319442320944842,1365.6048017933635,87,4.319412366088834,0.3329935376309548,341,326,831,845,667,1676
neighborhoodB,368172792,few_traffic_lights path,1954.2244011044313,25.72310049253067,1543.3860295518402,3,2,6120.0,1583.9785403865508,1.4310321687050824,1365.6048017933635,87,4.558294366587468,0.1535135882196818,1984,1112,4523,2681,3096,7204
neighborhoodB,368172792,safest path,2137.540470221801,28.076589701902297,1684.5953821141377,5,0,3120.0,5257.540470221798,1.5652701772977824,1365.6048017933635,93,4.567948941627283,0.23391369986464758,668,548,1613,1367,1216,2980
neighborhoodB,368172792,fastest path,1845.622004259758,24.915968077290533,1494.958084637432,5,0,5360.0,1494.958084637432,1.3515052098791815,1365.6048017933635,91,4.444431776123367,0.2709113777609842,594,471,1432,1201,1065,2633
neighborhoodB,368172794,shortest path,1971.450745449778,27.06775142082797,1624.0650852496783,6,0,5220.0,1971.450745449778,1.3362429514186587,1475.3684899566606,89,4.370035873610385,0.3043444029148761,396,358,957,927,754,1884
neighborhoodB,368172794,few_traffic_lights path,2061.750680255004,27.010220456555984,1620.613227393359,3,2,5940.0,1621.6127380892513,1.3974479557412594,1475.3684899566606,87,4.579934510874171,0.14550740924838448,2157,1112,4887,2682,3269,7569
neighborhoodB,368172794,safest path,2264.8581040958647,29.331243706473767,1759.8746223884261,5,0,3210.0,5474.8581040958625,1.5351135119893984,1475.3684899566606,107,4.632994345744669,0.22076438214640423,705,560,1690,1393,1265,3083
neighborhoodB,368172794,fastest path,1971.450745449778,27.06775142082797,1624.0650852496783,6,0,5220.0,1624.0650852496783,1.3362429514186587,1475.3684899566606,89,4.370035873610385,0.3043444029148761,729,515,1739,1311,1244,3050
neighborhoodB,368172795,shortest path,1909.534556854614,26.35640797475609,1581.3844784853654,6,0,6370.0,1909.534556854614,1.304129207972063,1464.221907754036,92,4.347029136937509,0.3142126953640054,432,338,1029,875,770,1904
neighborhoodB,368172795,few_traffic_lights path,1999.4388230365375,26.293992212665557,1577.6395327599334,3,2,5940.0,1599.803588062788,1.3655299189611694,1464.221907754036,86,4.562499616334627,0.15004210008505864,2231,1101,5055,2656,3332,7711
neighborhoodB,368172795,safest path,2202.546246877398,28.61501546258335,1716.900927755001,5,0,3210.0,5412.546246877396,1.504243472395434,1464.221907754036,106,4.61830170895575,0.22700998932887873,702,545,1685,1358,1247,3043
neighborhoodB,368172795,fastest path,1953.3197919427157,26.243460776658903,1574.6076465995343,5,0,5450.0,1574.6076465995343,1.3340326227866,1464.221907754036,96,4.4658434538786365,0.2559744707766025,747,483,1771,1230,1230,3001
neighborhoodB,368172799,shortest path,1694.685019938564,23.880756723283035,1432.8454033969822,6,0,9930.0,1694.685019938564,1.3215082071995385,1282.3870564752976,90,4.257867636881781,0.3540480932685363,293,311,725,813,604,1538
neighborhoodB,368172799,few_traffic_lights path,1939.035292656034,25.58836586943338,1535.3019521660028,3,2,7830.0,1578.662352429612,1.5120515158547885,1282.3870564752976,90,4.546680243396812,0.15471611122099213,1863,1133,4251,2725,2996,6976
neighborhoodB,368172799,safest path,2040.9914987471984,26.799622278144582,1607.977336688675,5,0,3710.0,5750.991498747197,1.591556533919612,1282.3870564752976,81,4.569448354676965,0.24497897238029165,668,692,1622,1731,1360,3353
neighborhoodB,368172799,fastest path,1694.685019938564,23.880756723283035,1432.8454033969822,6,0,9930.0,1432.8454033969822,1.3215082071995385,1282.3870564752976,90,4.257867636881781,0.3540480932685363,549,457,1343,1172,1006,2515
neighborhoodB,368172801,shortest path,1855.9684333827286,25.697207426141695,1541.8324455685017,6,0,6640.0,1855.9684333827286,1.308058729935409,1418.8724029802354,90,4.333471110548746,0.32328136039815447,354,329,859,851,683,1710
neighborhoodB,368172801,few_traffic_lights path,2008.3560653155032,26.39139264328464,1583.4835585970784,3,2,6480.0,1602.924622860426,1.4154592485533593,1418.8724029802354,90,4.565934263025414,0.14937590260065334,2043,1113,4647,2684,3156,7331
neighborhoodB,368172801,safest path,2184.4943948073724,28.422246539176687,1705.3347923506012,5,0,3210.0,5394.494394807371,1.539598902775898,1418.8724029802354,89,4.611516669091531,0.22888591574714923,649,553,1560,1378,1202,2938
neighborhoodB,368172801,fastest path,1899.7536684708298,25.584260228044506,1535.0556136826704,5,0,5720.0,1535.0556136826704,1.338917907262513,1418.8724029802354,94,4.455286926111839,0.2631920171010726,618,481,1490,1228,1099,2718
neighborhoodB,368172802,shortest path,1719.1883790308866,24.745839412053673,1484.7503647232204,7,0,13160.0,1719.1883790308866,1.3337598424855146,1288.9789632795591,96,4.168430135839655,0.40716887604521435,309,322,762,836,631,1598
neighborhoodB,368172802,few_traffic_lights path,1895.0360704821842,24.992380361391813,1499.5428216835087,3,2,5670.0,1563.2626246687641,1.470183862163762,1288.9789632795591,83,4.549473182817671,0.1583083323177412,1942,1115,4434,2687,3057,7121
neighborhoodB,368172802,safest path,2077.027603071134,27.21392621076757,1632.8355726460543,5,0,3030.0,5107.027603071131,1.6113743220343462,1288.9789632795591,90,4.579333949063172,0.2407286254938019,695,547,1679,1364,1242,3043
neighborhoodB,368172802,fastest path,1715.1735230577092,24.133701206235443,1448.0220723741265,6,0,10070.0,1448.0220723741265,1.3306450856992886,1288.9789632795591,91,4.264178565236961,0.34981883286675025,554,471,1350,1204,1025,2554
neighborhoodB,368172806,shortest path,1813.4574352205473,25.118657281056326,1507.1194368633796,6,0,4860.0,1813.4574352205473,1.3067403225155083,1387.771850285905,82,4.331738153666832,0.3308597093854755,332,317,808,821,649,1629
neighborhoodB,368172806,few_traffic_lights path,1949.2548242864946,25.647715878205684,1538.862952692341,3,2,5670.0,1582.239188500273,1.4045931425146823,1387.771850285905,84,4.5600664797044645,0.15390496730452471,2119,1108,4813,2673,3227,7486
neighborhoodB,368172806,safest path,2119.913750636102,27.66032428671921,1659.6194572031525,5,0,3030.0,5149.913750636099,1.5275664729756286,1387.771850285905,86,4.598457477204534,0.23585865219751032,725,544,1749,1355,1269,3104
neighborhoodB,368172806,fastest path,1857.6383389319508,25.010594880777692,1500.6356928466614,5,0,5090.0,1500.6356928466614,1.3385761777407759,1387.771850285905,90,4.4564433939786126,0.2691589581896092,615,459,1479,1172,1074,2651
neighborhoodB,368173022,shortest path,1519.6208985912697,21.661585385191184,1299.695123111471,6,0,5470.0,1519.6208985912697,1.3450352406395454,1129.8000622412771,72,4.209168086921697,0.3948353175165046,218,298,554,768,516,1322
neighborhoodB,368173022,few_traffic_lights path,2019.2543334807656,26.42254563457701,1585.3527380746204,3,2,5900.0,1606.739016718268,1.7872669695866408,1129.8000622412771,85,4.585298543312952,0.14856969477582535,1500,1358,3450,3265,2858,6715
neighborhoodB,368173022,safest path,1798.7933564665677,23.970684107854204,1438.2410464712523,5,0,3440.0,5238.7933564665655,1.5921342338202333,1129.8000622412771,71,4.502483154105336,0.2779641131108953,687,596,1670,1485,1283,3155
neighborhoodB,368173022,fastest path,1519.6208985912697,21.661585385191184,1299.695123111471,6,0,5470.0,1299.695123111471,1.3450352406395454,1129.8000622412771,72,4.209168086921697,0.3948353175165046,416,449,1016,1154,865,2170
neighborhoodB,368173025,shortest path,1569.9527652609522,22.340852344547095,1340.4511406728257,6,0,7540.0,1569.9527652609522,1.3247159277408789,1185.124095200011,79,4.21636401614948,0.3821771032074777,240,282,603,728,522,1331
neighborhoodB,368173025,few_traffic_lights path,1858.5404635134919,24.594602546685948,1475.6761528011568,3,2,5900.0,1550.4891622297218,1.5682243497039268,1185.124095200011,81,4.534020324139594,0.1614169860110889,1689,1128,3876,2714,2817,6590
neighborhoodB,368173025,safest path,1858.5716339904548,24.60939077003843,1476.5634462023058,5,0,3260.0,5118.571633990452,1.5682506511495637,1185.124095200011,74,4.531371746723381,0.26902379809083427,592,549,1437,1368,1141,2805
neighborhoodB,368173025,fastest path,1569.9527652609522,22.340852344547095,1340.4511406728257,6,0,7540.0,1340.4511406728257,1.3247159277408789,1185.124095200011,79,4.21636401614948,0.3821771032074777,446,448,1101,1146,894,2247
neighborhoodB,368173026,shortest path,1494.2018074220562,21.369411923476086,1282.1647154085651,6,0,5470.0,1494.2018074220562,1.3456783844422475,1110.3706685764803,71,4.195347479208496,0.40155218459759395,211,294,536,755,505,1291
neighborhoodB,368173026,few_traffic_lights path,1993.8352423115525,26.130372172861907,1567.8223303717145,3,2,5900.0,1597.8423348090432,1.7956483350444525,1110.3706685764803,84,4.578201709003472,0.1504637863919965,1517,1351,3486,3250,2868,6736
neighborhoodB,368173026,safest path,1773.3742652973542,23.67851064613911,1420.7106387683466,5,0,3440.0,5213.3742652973515,1.5971011442249814,1110.3706685764803,70,4.493629582872041,0.28194837930399397,676,595,1638,1483,1271,3121
neighborhoodB,368173026,fastest path,1494.2018074220562,21.369411923476086,1282.1647154085651,6,0,5470.0,1282.1647154085651,1.3456783844422475,1110.3706685764803,71,4.195347479208496,0.40155218459759395,383,433,938,1116,816,2054
neighborhoodB,368173027,shortest path,1409.3190677857665,21.727049113610935,1303.6229468166562,9,0,4570.0,1409.3190677857665,1.3802334627794421,1021.0729603293006,45,3.891883505439946,0.6386062748828222,212,246,521,635,458,1156
neighborhoodB,368173027,few_traffic_lights path,2015.3911872628678,26.432738360752904,1585.9643016451741,3,2,7050.0,1605.3869155420034,1.9737974322744725,1021.0729603293006,88,4.574761403280039,0.1488544764391048,1477,1578,3401,3769,3055,7170
neighborhoodB,368173027,safest path,1471.5323398127862,20.50791129992934,1230.4746779957604,6,0,3950.0,5421.532339812784,1.4411627738513517,1021.0729603293006,68,4.305262447135286,0.4077382356926891,205,634,520,1572,839,2092
neighborhoodB,368173027,fastest path,1411.5062659344053,21.337384893223756,1280.2430935934253,8,0,4700.0,1280.2430935934253,1.3823755214115043,1021.0729603293006,47,3.969107572454203,0.5667704205835791,331,378,811,986,709,1797
neighborhoodB,368173028,shortest path,1519.6208985912697,21.661585385191184,1299.695123111471,6,0,5470.0,1519.6208985912697,1.3450352406395454,1129.8000622412771,72,4.209168086921697,0.3948353175165046,218,298,554,768,516,1322
neighborhoodB,368173028,few_traffic_lights path,2019.2543334807656,26.42254563457701,1585.3527380746204,3,2,5900.0,1606.739016718268,1.7872669695866408,1129.8000622412771,85,4.585298543312952,0.14856969477582535,1500,1358,3450,3265,2858,6715
neighborhoodB,368173028,safest path,1798.7933564665677,23.970684107854204,1438.2410464712523,5,0,3440.0,5238.7933564665655,1.5921342338202333,1129.8000622412771,71,4.502483154105336,0.2779641131108953,687,596,1670,1485,1283,3155
neighborhoodB,368173028,fastest path,1519.6208985912697,21.661585385191184,1299.695123111471,6,0,5470.0,1299.695123111471,1.3450352406395454,1129.8000622412771,72,4.209168086921697,0.3948353175165046,416,449,1016,1154,865,2170
neighborhoodB,368173030,shortest path,1488.8588335849338,21.339692694225867,1280.3815616535521,6,0,6160.0,1488.8588335849338,1.3369709107209324,1113.6060041740916,73,4.186167593653657,0.4029932096082582,217,284,550,728,501,1278
neighborhoodB,368173030,few_traffic_lights path,1932.6070983285813,25.382478770038066,1522.948726202284,3,2,6370.0,1576.4124844150033,1.7354496034366336,1113.6060041740916,86,4.568364931977878,0.15523072447547953,1593,1272,3656,3058,2865,6714
neighborhoodB,368173030,safest path,1773.2742827125057,23.609945787161298,1416.596747229678,5,0,3260.0,5033.274282712504,1.592371337857197,1113.6060041740916,72,4.506425297283275,0.2819642764091578,572,551,1393,1373,1123,2766
neighborhoodB,368173030,fastest path,1488.8588335849338,21.339692694225867,1280.3815616535521,6,0,6160.0,1280.3815616535521,1.3369709107209324,1113.6060041740916,73,4.186167593653657,0.4029932096082582,373,430,918,1106,803,2024
neighborhoodB,368173032,shortest path,1600.016644012736,22.585674413024133,1355.140464781448,6,0,5470.0,1600.016644012736,1.3503189254260985,1184.917587900832,74,4.250526102749659,0.3749960991000942,218,315,546,823,533,1369
neighborhoodB,368173032,few_traffic_lights path,1967.212298887077,25.745621510176143,1544.7372906105686,3,2,5680.0,1588.524304610477,1.6602102280987636,1184.917587900832,84,4.584575201906519,0.1525000632467176,1556,1210,3575,2914,2766,6489
neighborhoodB,368173032,safest path,1890.380672971684,24.99246879166973,1499.5481275001837,5,0,3350.0,5240.380672971682,1.5953689035206502,1184.917587900832,74,4.538280764648034,0.26449699108169494,732,590,1764,1472,1322,3236
neighborhoodB,368173032,fastest path,1600.016644012736,22.585674413024133,1355.140464781448,6,0,5470.0,1355.140464781448,1.3503189254260985,1184.917587900832,74,4.250526102749659,0.3749960991000942,444,462,1094,1184,906,2278
neighborhoodB,368173033,shortest path,1712.6848042380839,24.66554836522895,1479.932901913737,7,0,11960.0,1712.6848042380839,1.3405498325983494,1277.5987602925852,92,4.166178944521154,0.4087150176540549,270,327,672,855,597,1527
neighborhoodB,368173033,few_traffic_lights path,1953.4158896056783,25.76590410337961,1545.9542462027766,3,2,7920.0,1583.695561361987,1.5289744717334597,1277.5987602925852,91,4.548839152163397,0.15357712691717623,1835,1139,4187,2739,2974,6926
neighborhoodB,368173033,safest path,2026.610901797554,26.622084044198356,1597.3250426519014,5,0,3620.0,5646.610901797552,1.5862655512701314,1277.5987602925852,80,4.5675107142617675,0.2467173148809731,668,627,1622,1556,1295,3178
neighborhoodB,368173033,fastest path,1709.0656168882088,24.05829495722926,1443.4976974337558,6,0,10020.0,1443.4976974337558,1.3377170282294362,1277.5987602925852,91,4.2623110738144465,0.35106902512757443,566,486,1385,1237,1052,2622
neighborhoodB,368173034,shortest path,1642.404510084119,23.63854481782276,1418.3126890693654,7,0,7410.0,1642.404510084119,1.3531470272164516,1213.766484387655,77,4.1687959798078476,0.4262043824783141,235,327,581,855,562,1436
neighborhoodB,368173034,few_traffic_lights path,1992.3792103124142,26.18419259349312,1571.0515556095872,3,2,6490.0,1597.3327236093446,1.6414847797659935,1213.766484387655,87,4.565454985556886,0.15057374542317103,1562,1186,3582,2856,2748,6438
neighborhoodB,368173034,safest path,1929.1493516931919,25.438085788468666,1526.28514730812,5,0,3350.0,5279.14935169319,1.589390856072655,1213.766484387655,76,4.550222924166002,0.2591815919079339,751,593,1806,1479,1344,3285
neighborhoodB,368173034,fastest path,1638.785322734244,23.031291409823073,1381.8774845893843,6,0,5470.0,1381.8774845893843,1.350165244973798,1213.766484387655,76,4.26928380238883,0.3661248314080123,478,466,1181,1194,944,2375
neighborhoodB,368173313,shortest path,1616.7228745897246,22.953575039571266,1377.214502374276,6,0,6200.0,1616.7228745897246,1.3492541455625755,1198.2345060097089,75,4.226068153137478,0.3711211175584201,174,330,432,857,504,1289
neighborhoodB,368173313,few_traffic_lights path,2025.6116708529303,26.613700642021193,1596.8220385212717,3,2,6580.0,1608.9640847985256,1.6904968607509936,1198.2345060097089,87,4.566696750893702,0.14810341207882066,1522,1275,3491,3064,2797,6555
neighborhoodB,368173313,safest path,1802.171540787604,24.151920658975328,1449.1152395385197,5,0,3620.0,5422.171540787602,1.5040224027507698,1198.2345060097089,76,4.477088757207095,0.2774430672573404,779,616,1861,1530,1395,3391
